Trial	Trial Start Raw Time [ms]	Stimulus	Export Start Trial Time [ms]	Export End Trial Time [ms]	Participant	Color	Tracking Ratio [%]	Category Group	Category	Eye	Index	Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Start Raw Time [ms]	Event End Raw Time [ms]	Event Duration [ms]	Event Start Video Time [ms]	Event End Video Time [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]	Visual Intake Average Pupil Size X [px]	Visual Intake Average Pupil Size Y [px]	Visual Intake Average Pupil Diameter [mm]	Visual Intake Dispersion X [px]	Visual Intake Dispersion Y [px]	Saccade Start Position X [px]	Saccade Start Position Y [px]	Saccade End Position X [px]	Saccade End Position Y [px]	Saccade Amplitude [°]	Saccade Acceleration Average [°/s²]	Saccade Acceleration Peak [°/s²]	Saccade Deceleration Peak [°/s²]	Saccade Velocity Average [°/s]	Saccade Velocity Peak [°/s]	Saccade Peak Velocity at [%]	AOI Name	Annotation Name	Annotation Description	Annotation Tags	Mouse Position X [px]	Mouse Position Y [px]	Scroll Direction X	Scroll Direction Y	Content
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1237	496509.6	496559.9	1392195.3	1392245.6	50.3	00:08:16:579	00:08:16:621	-	-	-	-	-	-	-	694.0	599.0	753.0	623.2	2.6	3538.6	8769.5	798.9	60.3	161.3	66.2	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1263	496559.9	497824.4	1392245.6	1393510.1	1264.5	00:08:16:621	00:08:17:871	774.1	613.0	66.2	58.8	3.3	44.6	51.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1238	497824.4	497890.9	1393510.1	1393576.6	66.5	00:08:17:871	00:08:17:954	-	-	-	-	-	-	-	747.3	625.3	709.4	557.6	3.0	3599.0	6135.7	908.8	54.8	134.6	49.9	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1264	497890.9	498024.0	1393576.6	1393709.8	133.2	00:08:17:954	00:08:18:079	714.9	564.3	66.0	57.0	3.3	6.5	6.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1239	498024.0	498123.7	1393709.8	1393809.4	99.7	00:08:18:079	00:08:18:204	-	-	-	-	-	-	-	719.2	566.3	301.6	352.7	17.7	8997.9	19362.3	907.5	224.2	426.7	33.2	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1265	498123.7	498207.2	1393809.4	1393892.9	83.5	00:08:18:204	00:08:18:287	320.6	362.7	62.8	48.6	3.2	36.8	16.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1240	498207.2	498589.9	1393892.9	1394275.6	382.7	00:08:18:287	00:08:18:661	-	-	-	-	-	-	-	348.6	378.7	290.4	205.4	6.8	5991.0	14651.7	405.5	111.5	334.2	8.6	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1266	498589.9	498722.8	1394275.6	1394408.5	132.9	00:08:18:661	00:08:18:786	348.9	245.9	60.9	42.6	3.0	78.2	33.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1241	498722.8	498789.3	1394408.5	1394475.1	66.5	00:08:18:786	00:08:18:870	-	-	-	-	-	-	-	395.2	261.7	405.9	64.9	7.2	6592.5	9619.4	499.4	148.3	261.0	50.0	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1267	498789.3	498905.8	1394475.1	1394591.5	116.5	00:08:18:870	00:08:18:953	431.5	80.3	60.3	37.4	3.0	26.0	18.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1242	498905.8	498972.5	1394591.5	1394658.3	66.7	00:08:18:953	00:08:19:036	-	-	-	-	-	-	-	443.1	88.4	651.8	47.7	9.2	10241.6	20876.7	686.1	148.3	402.1	49.8	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1268	498972.5	499155.4	1394658.3	1394841.2	182.9	00:08:19:036	00:08:19:203	607.4	32.4	62.0	34.6	3.0	77.2	21.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1243	499155.4	499238.6	1394841.2	1394924.4	83.2	00:08:19:203	00:08:19:286	-	-	-	-	-	-	-	568.0	25.2	749.5	114.9	8.6	6119.6	14266.6	42.2	131.3	204.7	19.9	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1269	499238.6	499405.0	1394924.4	1395090.7	166.3	00:08:19:286	00:08:19:495	711.4	107.2	63.7	37.5	3.2	54.8	13.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1244	499405.0	499454.9	1395090.7	1395140.6	49.9	00:08:19:495	00:08:19:536	-	-	-	-	-	-	-	689.6	105.9	607.1	59.2	3.8	4456.4	9126.0	850.2	90.8	146.9	33.4	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1270	499454.9	499588.0	1395140.6	1395273.8	133.2	00:08:19:536	00:08:19:620	624.5	52.0	64.3	36.0	3.1	29.0	11.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1245	499588.0	499687.8	1395273.8	1395373.6	99.8	00:08:19:620	00:08:19:745	-	-	-	-	-	-	-	629.8	72.3	348.8	345.5	16.8	10460.4	27010.0	28.2	202.2	497.7	33.3	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1271	499687.8	499970.8	1395373.6	1395656.6	283.0	00:08:19:745	00:08:20:036	381.3	306.2	62.6	46.1	3.1	45.4	50.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1246	499970.8	500037.3	1395656.6	1395723.0	66.5	00:08:20:036	00:08:20:120	-	-	-	-	-	-	-	394.9	293.3	290.4	303.5	4.5	6846.0	13032.0	888.6	77.3	234.7	49.9	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1272	500037.3	500187.1	1395723.0	1395872.8	149.8	00:08:20:120	00:08:20:245	264.7	282.5	61.3	45.1	3.2	38.0	39.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1247	500187.1	500253.7	1395872.8	1395939.5	66.7	00:08:20:245	00:08:20:328	-	-	-	-	-	-	-	238.5	255.8	419.3	289.2	7.3	10041.0	18197.5	833.1	149.0	290.6	25.3	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1273	500253.7	500436.7	1395939.5	1396122.4	183.0	00:08:20:328	00:08:20:495	408.3	289.8	62.7	45.5	3.2	11.8	11.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1248	500436.7	500503.3	1396122.4	1396189.0	66.6	00:08:20:495	00:08:20:578	-	-	-	-	-	-	-	400.8	296.1	310.7	286.4	3.6	5085.4	9304.8	345.2	64.6	185.5	49.9	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1274	500503.3	500669.7	1396189.0	1396355.4	166.4	00:08:20:578	00:08:20:745	298.5	271.5	60.8	45.0	3.2	19.2	25.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1249	500669.7	500719.6	1396355.4	1396405.3	49.9	00:08:20:745	00:08:20:786	-	-	-	-	-	-	-	289.8	254.9	232.7	245.2	2.2	3225.1	6225.6	469.6	55.7	105.2	33.3	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1275	500719.6	500919.2	1396405.3	1396604.9	199.7	00:08:20:786	00:08:20:953	260.2	246.0	58.8	41.8	3.0	57.5	8.7	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1250	500919.2	500985.8	1396604.9	1396671.5	66.6	00:08:20:953	00:08:21:078	-	-	-	-	-	-	-	300.0	253.1	446.7	255.8	5.8	9190.0	18659.6	654.9	107.9	308.8	50.0	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1276	500985.8	501069.0	1396671.5	1396754.8	83.3	00:08:21:078	00:08:21:120	472.0	245.9	61.4	43.4	3.1	32.3	14.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1251	501069.0	501135.5	1396754.8	1396821.3	66.5	00:08:21:120	00:08:21:203	-	-	-	-	-	-	-	492.7	236.8	585.0	236.0	3.8	2365.7	4749.9	317.4	68.5	156.1	75.1	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1277	501135.5	501451.8	1396821.3	1397137.5	316.3	00:08:21:203	00:08:21:495	585.8	234.2	62.5	42.7	3.1	44.8	35.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1252	501451.8	501534.9	1397137.5	1397220.7	83.1	00:08:21:495	00:08:21:619	-	-	-	-	-	-	-	546.3	255.7	341.1	325.1	9.0	7394.7	17651.3	403.6	124.2	329.6	59.9	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1278	501534.9	501734.6	1397220.7	1397420.3	199.7	00:08:21:619	00:08:21:785	287.8	299.2	60.5	45.7	3.1	78.5	34.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1253	501734.6	501801.1	1397420.3	1397486.9	66.5	00:08:21:785	00:08:21:869	-	-	-	-	-	-	-	253.5	287.4	439.5	297.8	7.6	10473.6	21658.9	1291.7	132.0	385.4	49.9	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1279	501801.1	502084.1	1397486.9	1397769.8	282.9	00:08:21:869	00:08:22:119	464.6	299.0	60.7	44.6	3.0	52.6	46.9	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1254	502084.1	502150.6	1397769.8	1397836.3	66.5	00:08:22:119	00:08:22:202	-	-	-	-	-	-	-	474.7	287.1	431.6	420.5	5.6	10388.7	19064.9	297.6	134.2	322.5	50.0	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1280	502150.6	502716.4	1397836.3	1398402.1	565.8	00:08:22:202	00:08:22:785	484.1	424.5	59.9	48.2	3.1	73.3	42.8	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1255	502716.4	502799.6	1398402.1	1398485.3	83.3	00:08:22:785	00:08:22:869	-	-	-	-	-	-	-	499.1	410.4	740.1	411.5	10.6	9712.8	16824.4	10.4	166.1	386.1	40.0	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1281	502799.6	502899.5	1398485.3	1398585.2	99.9	00:08:22:869	00:08:22:952	725.2	402.1	59.5	46.2	3.0	22.6	14.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1256	502899.5	502982.7	1398585.2	1398668.4	83.2	00:08:22:952	00:08:23:035	-	-	-	-	-	-	-	711.8	395.0	1177.0	408.1	18.7	12320.7	24515.2	900.0	260.4	512.8	39.9	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1282	502982.7	503215.6	1398668.4	1398901.3	232.8	00:08:23:035	00:08:23:285	1093.8	392.0	56.5	46.9	3.1	165.8	21.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1257	503215.6	503298.8	1398901.3	1398984.5	83.2	00:08:23:285	00:08:23:369	-	-	-	-	-	-	-	997.9	380.8	1036.8	561.1	7.4	9878.2	20515.3	485.1	143.6	358.4	40.0	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1283	503298.8	503565.0	1398984.5	1399250.8	266.3	00:08:23:369	00:08:23:619	935.4	514.8	59.1	50.4	3.1	150.1	63.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1258	503565.0	503631.6	1399250.8	1399317.3	66.6	00:08:23:619	00:08:23:702	-	-	-	-	-	-	-	869.9	490.5	710.9	582.6	7.3	7979.9	16966.7	432.2	131.1	328.3	50.3	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1284	503631.6	503764.7	1399317.3	1399450.4	133.1	00:08:23:702	00:08:23:827	704.5	568.6	60.9	53.0	3.1	10.1	14.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1259	503764.7	503831.3	1399450.4	1399517.0	66.6	00:08:23:827	00:08:23:869	-	-	-	-	-	-	-	699.1	560.1	704.0	670.9	4.3	6721.5	11979.2	615.3	78.3	234.3	50.0	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1285	503831.3	503964.4	1399517.0	1399650.1	133.1	00:08:23:869	00:08:24:035	712.5	656.9	61.6	55.5	3.1	14.9	22.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1260	503964.4	504031.1	1399650.1	1399716.8	66.7	00:08:24:035	00:08:24:077	-	-	-	-	-	-	-	722.7	643.7	792.9	777.3	5.8	8098.6	14529.1	487.5	122.7	240.8	25.4	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1286	504031.1	504314.0	1399716.8	1399999.7	282.9	00:08:24:077	00:08:24:369	796.7	741.0	62.2	58.3	3.1	12.6	51.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1261	504314.0	504380.4	1399999.7	1400066.1	66.4	00:08:24:369	00:08:24:452	-	-	-	-	-	-	-	806.4	717.5	960.7	722.4	6.3	7658.6	15221.5	153.5	125.2	236.7	24.8	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1287	504380.4	504530.2	1400066.1	1400215.9	149.8	00:08:24:452	00:08:24:576	954.9	707.7	61.6	58.9	3.2	14.5	20.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1262	504530.2	504580.0	1400215.9	1400265.8	49.9	00:08:24:576	00:08:24:618	-	-	-	-	-	-	-	947.0	697.0	996.9	692.6	2.1	7009.4	11126.2	436.9	63.8	158.5	33.8	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1288	504580.0	504879.6	1400265.8	1400565.3	299.5	00:08:24:618	00:08:24:951	953.6	674.4	61.1	57.8	3.2	68.7	21.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1263	504879.6	504980.0	1400565.3	1400665.8	100.5	00:08:24:951	00:08:25:034	-	-	-	-	-	-	-	921.1	665.7	444.8	650.2	19.4	9778.7	25025.2	430.8	224.4	489.2	33.3	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1289	504980.0	505229.3	1400665.8	1400915.0	249.2	00:08:25:034	00:08:25:284	466.9	638.2	62.7	57.3	3.2	47.2	18.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1264	505229.3	505295.6	1400915.0	1400981.3	66.3	00:08:25:284	00:08:25:368	-	-	-	-	-	-	-	492.0	627.0	642.7	738.8	8.0	11085.9	21581.3	584.7	133.3	366.3	49.9	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1290	505295.6	505462.0	1400981.3	1401147.7	166.4	00:08:25:368	00:08:25:534	671.4	720.9	65.6	60.3	3.2	46.8	24.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1265	505462.0	505528.7	1401147.7	1401214.4	66.7	00:08:25:534	00:08:25:618	-	-	-	-	-	-	-	700.7	710.5	584.3	811.1	6.3	7733.9	15552.4	292.6	125.6	230.4	25.2	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1291	505528.7	505778.2	1401214.4	1401464.0	249.5	00:08:25:618	00:08:25:826	621.0	796.3	66.5	62.8	3.3	52.5	28.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1266	505778.2	505828.1	1401464.0	1401513.8	49.9	00:08:25:826	00:08:25:868	-	-	-	-	-	-	-	639.9	777.7	605.8	776.9	1.5	3305.7	5024.1	478.0	35.5	84.3	33.2	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1292	505828.1	506061.2	1401513.8	1401746.9	233.1	00:08:25:868	00:08:26:118	598.1	750.1	67.1	63.1	3.4	13.4	44.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1267	506061.2	506244.4	1401746.9	1401930.1	183.2	00:08:26:118	00:08:26:326	-	-	-	-	-	-	-	590.2	727.2	469.0	678.6	5.2	2300.8	9747.1	56.8	39.2	169.9	9.0	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1293	506244.4	506543.6	1401930.1	1402229.3	299.2	00:08:26:326	00:08:26:618	463.5	702.8	65.4	61.4	3.3	11.3	32.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1268	506543.6	506626.9	1402229.3	1402312.6	83.3	00:08:26:618	00:08:26:659	-	-	-	-	-	-	-	462.6	690.3	820.0	659.4	15.5	12360.5	20767.4	970.4	202.1	508.1	39.9	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1294	506626.9	506793.3	1402312.6	1402479.0	166.4	00:08:26:659	00:08:26:868	821.8	660.3	65.2	59.1	3.3	7.1	9.7	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1269	506793.3	506826.5	1402479.0	1402512.2	33.2	00:08:26:868	00:08:26:909	-	-	-	-	-	-	-	828.9	667.3	853.5	670.8	1.0	2068.9	3559.3	578.6	39.6	68.5	50.4	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1295	506826.5	507126.1	1402512.2	1402811.8	299.6	00:08:26:909	00:08:27:159	859.6	673.8	63.6	58.7	3.2	25.6	12.8	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1270	507126.1	507176.0	1402811.8	1402861.7	49.9	00:08:27:159	00:08:27:243	-	-	-	-	-	-	-	871.0	672.4	860.8	641.1	1.5	3466.9	5296.8	118.9	36.6	89.1	33.2	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1296	507176.0	507958.2	1402861.7	1403643.9	782.2	00:08:27:243	00:08:28:033	817.3	619.7	62.5	55.9	3.2	105.8	38.9	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1271	507958.2	508024.8	1403643.9	1403710.5	66.6	00:08:28:033	00:08:28:117	-	-	-	-	-	-	-	755.5	621.6	951.6	599.8	8.4	10625.4	19781.9	1162.8	146.9	341.2	25.2	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1297	508024.8	508257.6	1403710.5	1403943.3	232.8	00:08:28:117	00:08:28:325	935.7	593.6	61.1	55.0	3.2	23.8	8.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1272	508257.6	508340.8	1403943.3	1404026.5	83.2	00:08:28:325	00:08:28:408	-	-	-	-	-	-	-	924.2	594.3	708.1	637.0	9.3	8063.0	19888.4	161.7	125.5	329.6	59.9	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1298	508340.8	508623.6	1404026.5	1404309.4	282.9	00:08:28:408	00:08:28:700	714.0	632.2	64.1	57.4	3.2	19.2	10.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1273	508623.6	508673.6	1404309.4	1404359.3	49.9	00:08:28:700	00:08:28:742	-	-	-	-	-	-	-	727.9	627.2	763.3	626.3	1.5	1502.1	2494.5	767.2	36.6	69.7	66.6	-	-	-	-	-	-	-	-	-
